time,I(L1),I(L2)
0.0185061687229076,1.4118095261069726e-08,-1.0020345482728468
0.0186728909636545,1.3767485848499786e-08,-1.0017433170774357
0.0188396132044014,1.3578076108183728e-08,-1.001444312840686
0.0190063354451483,1.3517492876003472e-08,-1.0011371606700363
0.0191730576858952,1.3433446416285653e-08,-1.0008268179184767
0.0193397799266422,1.3380233673314232e-08,-1.0005125104637276
0.0195065021673891,1.3345633170187372e-08,-1.0001958097844674
0.019673224408136,1.331110951382176e-08,-0.9998789555275268
0.0198399466488829,1.3307579093655332e-08,-0.9923168755182008
0.0200066688896298,1.3320364081883593e-08,-0.0926123960975361
0.0201733911303767,1.3346664373041452e-08,0.9995838553366247
0.0203401133711237,1.3386832726693506e-08,0.9999059448366472
0.0205068356118706,1.3447740728413134e-08,1.000225173437944
0.0206735578526175,1.3529635090807724e-08,1.0005424487051984
0.0208402800933644,1.365341301022414e-08,1.000855101894358
0.0210070023341113,1.3836840937974877e-08,1.001162667886493
0.0211737245748582,1.4079218721148406e-08,1.0014653891028429
0.0213404468156052,1.4523715345777628e-08,1.0017622463945337
0.0215071690563521,2.146286955095704e-08,1.0020523421706458
0.021673891297099,1.1354326121875123e-07,1.0023337631807614
0.0218406135378459,3.3804631317726764e-07,1.0026149190806877
0.0220073357785928,0.0001761172496292,1.0028824924758095
0.0221740580193397,0.2746688702858337,1.003137527574912
0.0223407802600866,1.0007886759395608,1.0033813337372528
0.0225075025008336,1.7283954642770434,1.0036095819354725
0.0226742247415805,2.4018633783420404,1.0038226241166277
0.0228409469823274,3.033301295712458,1.0040252577624231
0.0230076692230743,3.606148129537248,1.0042132639135464
0.0231743914638212,4.111136512331516,1.0043843289352203
0.0233411137045681,4.616124895125783,1.004555393956894
0.0235078359453151,5.036342853275633,1.0047049177420988
0.023674558186062,5.382776496490032,1.0048356920001849
0.0238412804268089,5.729210139704438,1.004966466258271
0.0240080026675558,5.976816169526417,1.0050707580461384
0.0241747249083027,6.160150070159959,1.005157827069146
0.0243414471490496,6.343483970793505,1.0052448960921538
0.0245081693897965,6.4208248501244,1.005302349876105
0.0246748916305435,6.447647417146956,1.005345688467589
0.0248416138712904,6.4103940266489845,1.005369671307084
0.0250083361120373,6.291268565855865,1.005368922631844
0.0251750583527842,6.172143105062745,1.005368173956604
0.0253417805935311,5.948323861681022,1.0053338105535812
0.025508502834278,5.6928157643855375,1.0052892725998666
0.025675225075025,5.415601879444382,1.0052373510751658
0.0258419473157719,5.027033316590095,1.0051475504749656
0.0260086695565188,4.638464753735808,1.0050577498747657
0.0261753917972657,4.222342632225654,1.0049573838914576
0.0263421140380126,3.716232936993908,1.004822512267583
0.0265088362787595,3.210123241762161,1.0046876406437084
0.0266755585195065,2.6787711054147927,1.0045413913569523
0.0268422807602534,2.09009027046982,1.0043693019938311
0.0270090030010003,1.5014094355248349,1.0041972126307102
0.0271757252417472,0.903181049847473,1.004015409016721
0.0273424474824941,0.2966512047345699,1.0038151823969823
0.027509169723241,0.0005877447120504,1.003593522858762
0.0276758919639879,1.5837347366008204e-08,1.0033592450942876
0.0278426142047349,-1.4088569931630452e-08,1.0031125174280129
0.0280093364454818,-1.3509674418571606e-08,1.0028548381578626
0.0281760586862287,-1.3183612089382872e-08,1.0025857902994109
0.0283427809269756,-1.2989885716867926e-08,1.0023058888693783
0.0285095031677225,-1.2860546315181824e-08,1.002019778041027
0.0286762254084694,-1.2782706935946088e-08,1.0017248296704482
0.0288429476492164,-1.2736929498583036e-08,1.001424379384497
0.0290096698899633,-1.2691152061219988e-08,1.001123929098546
0.0291763921307102,-1.2679198394471844e-08,1.0008141393537942
0.0293431143714571,-1.2674312285768945e-08,1.0005023981067118
0.029509836612204,-1.2669426177066045e-08,1.0001906568596295
0.0296765588529509,-1.2676974173677154e-08,0.9998730039528824
0.0298432810936978,-1.268962068256195e-08,0.9971644993664572
0.0300100033344448,-1.270512115302797e-08,0.0543878639293842
0.0301767255751917,-1.2722999645936222e-08,-0.999590497478102
0.0303434478159386,-1.2744011014568148e-08,-0.999912302949754
0.0305101700566855,-1.2770277575462429e-08,-1.00023177794013
0.0306768922974324,-1.2794070773972284e-08,-1.0005501112438984
0.0308436145381793,-1.2835867879579104e-08,-1.0008629665871671
0.0310103367789263,-1.291129080676334e-08,-1.0011711871978106
0.0311770590196732,-1.3016311241223736e-08,-1.0014733859351526
0.0313437812604201,-1.3150945315964489e-08,-1.001770369449403
0.031510503501167,-1.3322064698970455e-08,-1.002061337682555
0.0316772257419139,-1.3635429785588614e-08,-1.00234270077563
0.0318439479826608,-1.414923462338092e-08,-1.002615872200527
0.0320106702234078,-1.491554455370058e-08,-1.0028852350879134
0.0321773924641547,-3.667117929361749e-08,-1.0031429537608398
0.0323441147049016,-0.0004186890291306,-1.0033877867514958
0.0325108369456485,-0.2698471795905782,-1.0036212888512626
0.0326775591863954,-0.9238698283011828,-1.003840903998722
0.0328442814271423,-1.5734389986879744,-1.0040448818283163
0.0330110036678892,-2.1602931786449364,-1.0042308123038413
0.0331777259086362,-2.72084996005574,-1.0044096701530894
0.0333444481493831,-3.166288594267128,-1.0045585411100748
0.03351117039013,-3.611727228478534,-1.0047074120670605
0.0336778926308769,-4.038202592735242,-1.004851334866162
0.0338446148716238,-4.329231314309102,-1.0049599150595598
0.0340113371123707,-4.6202600358829615,-1.0050684952529576
0.0341780593531177,-4.880776282933115,-1.0051687247977996
0.0343447815938646,-5.014605468661692,-1.005234282650417
0.0345115038346115,-5.148434654390269,-1.005299840503035
0.0346782260753584,-5.244937184693759,-1.0053546346432969
0.0348449483161053,-5.238117712354922,-1.005379634302811
0.0350116705568522,-5.1747045009006,-1.0053876910447923
0.0351783927975992,-5.034837330513911,-1.0053728591573687
0.0353451150383461,-4.845159524083634,-1.0053416411527991
0.035511837279093,-4.581599211782005,-1.0052861181504944
0.0356785595198399,-4.318038899480375,-1.0052305951481897
0.0358452817605868,-3.985164858554925,-1.005150843292313
0.0360120040013337,-3.5971695854638925,-1.0050518236190886
0.0361787262420806,-3.20917431237286,-1.0049528039458642
0.0363454484828276,-2.754431217988958,-1.004826323537805
0.0365121707235745,-2.2602032006498423,-1.0046835986295022
0.0366788929643214,-1.7659751833107262,-1.0045408737211994
0.0368456152050683,-1.2370354735017164,-1.0043752970864714
0.0370123374458152,-0.6931913898090387,-1.0041999084647646
0.0371790596865621,-0.1642280234317527,-1.004020722554345
0.0373457819273091,-8.983562437621694e-05,-1.0038118744032545
0.037512504168056,6.2289992681598525e-09,-1.003588898587348
0.0376792264088029,1.3065033449670252e-08,-1.0033533428070838
0.0378459486495498,1.2969904553323514e-08,-1.00310784383923
0.0380126708902967,1.2790607840929753e-08,-1.002850453878806
0.0381793931310436,1.2534607812762676e-08,-1.0025844625557063
0.0383461153717905,1.2365746149905669e-08,-1.0023064456246704
0.0385128376125375,1.232123805152277e-08,-1.0020230078279226
0.0386795598532844,1.2309498317635216e-08,-1.0017298053562016
0.0388462820940313,1.2307552735136051e-08,-1.0014317189258737
0.0390130043347782,1.2317075515685986e-08,-1.001127649700846
0.0391797265755251,1.2334391589182756e-08,-1.0008165861150975
0.039346448816272,1.2352687443049296e-08,-1.0005034831942616
0.039513171057019,1.237226284443788e-08,-1.000186253072499
0.0396798932977659,1.2391458601092906e-08,-0.9998663165793208
0.0398466155385128,1.2409475526551497e-08,-0.9985585867221624
0.0400133377792597,1.2425584973491993e-08,-0.0182854774348307
0.0401800600200066,1.2440124284108424e-08,0.9995970564433004
0.0403467822607535,1.2453737113708584e-08,0.9999185409562548
0.0405135045015005,1.2467032751059324e-08,1.0002390059122723
0.0406802267422474,1.2483829171305862e-08,1.00055523590069
0.0408469489829943,1.2504903707800733e-08,1.000868798414739
0.0410136712237412,1.251471963053244e-08,1.0011780714839065
0.0411803934644881,1.2537590968469071e-08,1.001482537976483
0.041347115705235,1.2615989074717645e-08,1.0017793516833706
0.0415138379459819,1.2749913949278152e-08,1.0020687945391216
0.0416805601867289,1.2939365592150617e-08,1.0023504227182376
0.0418472824274758,1.3184344003335012e-08,1.002624841937163
0.0420140046682227,1.3486116564884062e-08,1.0028922351596767
0.0421807269089696,1.422313233643496e-08,1.0031461103780763
0.0423474491497165,2.8192418160188733e-08,1.0033920827595997
0.0425141713904634,0.0002589387278272,1.0036255790468984
0.0426808936312104,0.2176784102708103,1.0038468852058469
0.0428476158719573,0.8148100951887094,1.004053525158498
0.0430143381127042,1.417014259814421,1.0042435002330892
0.0431810603534511,1.966140382146656,1.0044172562087397
0.043347782594198,2.472467248264262,1.0045786211415848
0.0435145048349449,2.8915826841629637,1.0047170976389053
0.0436812270756918,3.27224333104526,1.004845481766948
0.0438479493164388,3.652903977927556,1.0049738658949905
0.0440146715571857,3.920906601723329,1.0050722001489674
0.0441813937979326,4.154356066211493,1.0051613178548693
0.0443481160386795,4.387805530699657,1.0052504355607712
0.0445148382794264,4.487935906681074,1.005302251337104
0.0446815605201733,4.562021578664295,1.0053467799520477
0.0448482827609203,4.558091678265742,1.005368
0.0450150050016672,4.4831366398731145,1.005368
0.0451817272424141,4.408181601480486,1.005368
0.045348449483161,4.2183847352570005,1.0053317786557303
0.0455151717239079,4.004097991807269,1.0052878331547586
0.0456818939646548,3.7589697804608746,1.0052334144586452
0.0458486162054017,3.410654422008069,1.005143955305594
0.0460153384461487,3.0623390635552497,1.0050544961525432
0.0461820606868956,2.68332046302784,1.0049514525870225
0.0463487829276425,2.233136396338941,1.004816922410297
0.0465155051683894,1.782952329650043,1.0046823922335713
0.0466822274091363,1.31826316639864,1.0045353911978885
0.0468489496498832,0.82915901082678,1.0043673992005562
0.0470156718906302,0.3400548552549201,1.0041994072032236
0.0471823941313771,0.0011568482648108,1.0040187021667533
0.047349116372124,1.6128075691384258e-07,1.003808
0.0475158386128709,-1.2352437418370524e-08,1.0035842462575488
0.0476825608536178,-1.2694881381158696e-08,1.0033483031824562
0.0478492830943647,-1.2766043143910253e-08,1.0031031133843684
0.0480160053351117,-1.2525849772487188e-08,1.0028454445950623
0.0481827275758586,-1.2119767668143568e-08,1.0025772821545376
0.0483494498166055,-1.2092255677762552e-08,1.002299656851653
0.0485161720573524,-1.2089927031890512e-08,1.0020125454966184
0.0486828942980993,-1.2099413458977414e-08,1.001720983644622
0.0488496165388462,-1.2117402675113384e-08,1.0014226204709444
0.0490163387795931,-1.214187425759618e-08,1.0011187894479578
0.0491830610203401,-1.2168669832044205e-08,1.000806704845718
0.049349783261087,-1.2195465406492228e-08,1.000494620243478
0.0495165055018339,-1.2219809748099372e-08,1.0001762067474744
0.0496832277425808,-1.2243989646471912e-08,0.999857368671747
0.0498499499833277,-1.226552710066254e-08,0.9813215678116282
0.0500166722240746,-1.2281834353229516e-08,-0.0199966732966509
0.0501833944648216,-1.2294714892774765e-08,-0.9996034755091356
0.0503501167055685,-1.2304781808704961e-08,-0.9999250722885858
0.0505168389463154,-1.2311098671791288e-08,-1.0002450722656908
0.0506835611870623,-1.2318271605904556e-08,-1.0005626853143712
0.0508502834278092,-1.2331110544393634e-08,-1.000874810815525
0.0510170056685561,-1.2348746771079642e-08,-1.0011825562614929
0.051183727909303,-1.2371803797814663e-08,-1.001486766326704
0.05135045015005,-1.2415956240168853e-08,-1.0017824798431445
0.0515171723907969,-1.24823597049955e-08,-1.0020720212900422
0.0516838946315438,-1.2572921779634876e-08,-1.002356585057866
0.0518506168722907,-1.2738907852480722e-08,-1.0026301990388935
0.0520173391130376,-1.3018974343341312e-08,-1.0028940915673612
0.0521840613537845,-1.3491374315194702e-08,-1.0031486689143574
0.0523507835945315,-1.4713279606432076e-08,-1.0033966479987677
0.0525175058352784,-7.956345311429777e-07,-1.0036299411921108
0.0526842280760253,-0.011233053174161,-1.0038510597335943
0.0528509503167722,-0.420757792897287,-1.0040590453914675
0.0530176725575191,-1.01200537760344,-1.0042508611342456
0.053184394798266,-1.5665429131222377,-1.0044254838062845
0.053351117039013,-2.075549409978424,-1.0045868903850046
0.0535178392797599,-2.4854658693740634,-1.0047212761689768
0.0536845615205068,-2.880472864693438,-1.0048515963013565
0.0538512837612537,-3.2722846101777745,-1.0049810554947494
0.0540180060020006,-3.524512643522224,-1.0050729047778435
0.0541847282427475,-3.776740676866673,-1.005164754060938
0.0543514504834945,-4.013865995148604,-1.0052523753909015
0.0545181727242414,-4.104857473725386,-1.005299087055119
0.0546848949649883,-4.195848952302164,-1.0053457987193366
0.0548516172057352,-4.190705954804995,-1.0053643761075677
0.0550183394464821,-4.1295272198748565,-1.005366554333225
0.055185061687229,-4.068348484944718,-1.0053687325588825
0.0553517839279759,-3.8822500027155584,-1.0053311629051311
0.0555185061687229,-3.678667248395145,-1.0052880299777287
0.0556852284094698,-3.4341775188589034,-1.0052310314884538
0.0558519506502167,-3.095935192750199,-1.0051422552297011
0.0560186728909636,-2.757692866641508,-1.0050534789709482
0.0561853951317105,-2.380588507536864,-1.004949206666717
0.0563521173724574,-1.9387333611547335,-1.004819115302929
0.0565188396132044,-1.496878214772604,-1.004689023939141
0.0566855618539513,-1.031960738471144,-1.0045452601791427
0.0568522840946982,-0.538437897687684,-1.0043845378603904
0.0570190063354451,-0.0787392861307162,-1.0042125123323495
0.057185728576192,-3.58149904565679e-05,-1.0040147384713043
0.0573524508169389,7.957123846043481e-09,-1.0038039985292044
0.0575191730576858,1.2444428741708637e-08,-1.0035791131708325
0.0576858952984328,1.2313079274491056e-08,-1.0033436150680413
0.0578526175391797,1.2186278644925533e-08,-1.0030980611764695
0.0580193397799266,1.2064791910210366e-08,-1.002840408818272
0.0581860620206735,1.1951222186004842e-08,-1.0025727813995158
0.0583527842614204,1.1954713598511689e-08,-1.0022954480454327
0.0585195065021673,1.1965274977484208e-08,-1.002010503505274
0.0586862287429143,1.1982892929111397e-08,-1.001719956850691
0.0588529509836612,1.2007581170771204e-08,-1.0014219437173777
0.0590196732244081,1.2039331796670988e-08,-1.0011175702470694
0.059186395465155,1.2078144806810741e-08,-1.000806697941336
0.0593531177059019,1.2113164763163424e-08,-1.0004913783866234
0.0595198399466488,1.2142280100437225e-08,-1.0001742908437743
0.0596865621873957,1.2167271414666673e-08,-0.9998524961855804
0.0598532844281427,1.2188185414978733e-08,-0.9954822779136672
0.0600200066688896,1.2204455425138941e-08,0.0570401384366857
0.0601867289096365,1.2216380166725e-08,0.9996099267563816
0.0603534511503834,1.2224507231850441e-08,0.999931543382518
0.0605201733911303,1.2229835353009696e-08,1.000251130054976
0.0606868956318772,1.2226773423687897e-08,1.000569286859555
0.0608536178726242,1.2230804239925872e-08,1.0008828097775162
0.0610203401133711,1.2243665472197922e-08,1.0011902451155046
0.061187062354118,1.2265122711948985e-08,1.0014924257888589
0.0613537845948649,1.2295194635429624e-08,1.0017888748513952
0.0615205068356118,1.2333865304780689e-08,1.0020798355698326
0.0616872290763587,1.2330088301383409e-08,1.002364056709054
0.0618539513171057,1.243795368572117e-08,1.002637789273962
0.0620206735578526,1.2726847480635262e-08,1.0029022348758292
0.0621873957985995,1.319721292851889e-08,1.003156364872784
0.0623541180393464,1.3861359603366132e-08,1.0034007856491565
0.0625208402800933,4.96004700890019e-08,1.0036347075441685
0.0626875625208402,0.0005872415361789,1.0038553600107374
0.0628542847615871,0.2301927653157738,1.0040630401457575
0.0630210070023341,0.7917712460962686,1.004255756622329
0.063187729243081,1.3464822685124984,1.004430771045297
0.0633544514838279,1.8487288759319949,1.0045898926379937
0.0635211737245748,2.298063183768258,1.0047341929765097
0.0636878959653217,2.6886212310946536,1.004862436053933
0.0638546182060686,3.008454775609494,1.00497135769448
0.0640213404468156,3.328288320124307,1.0050802793350269
0.0641880626875625,3.571510392498429,1.0051682213074165
0.0643547849283094,3.74546098402894,1.0052371936315243
0.0645215071690563,3.919411575559451,1.0053061659556326
0.0646882294098032,4.0066915117983495,1.0053505535118514
0.0648549516505501,4.035330326436138,1.0053783070832631
0.0650216738912971,3.9942136680886655,1.00538503274739
0.065188396132044,3.8851658994464753,1.0053712804615018
0.0653551183727909,3.715896293857381,1.0053379910323774
0.0655218406135378,3.4788802941581247,1.0052827233463184
0.0656885628542847,3.241864294458868,1.0052274556602594
0.0658552850950316,2.927178551904721,1.0051446294600923
0.0660220073357785,2.566853814325526,1.005045609786868
0.0661887295765255,2.206529076746331,1.0049465901136434
0.0663554518172724,1.7808790002652648,1.0048209956779588
0.0665221740580193,1.3273879837931049,1.00468407537119
0.0666888962987662,0.8738969673209827,1.004547155064421
0.0668556185395131,0.3965770071229754,1.0043883171623391
0.06702234078026,0.0194221192124011,1.0042084836674694
0.067189063021007,4.163157096901956e-06,1.0040105196150224
0.0673557852617539,-1.1919020557078207e-08,1.0037988844495342
0.0675225075025008,-1.2361147597649172e-08,1.0035746728349149
0.0676892297432477,-1.2105274135114917e-08,1.0033363630433354
0.0678559519839946,-1.1986148172334728e-08,1.003084559689008
0.0680226742247415,-1.1931120087194789e-08,1.002820078175962
0.0681893964654885,-1.1906048858688033e-08,1.0025495546167051
0.0683561187062354,-1.1891125593902402e-08,1.0022748814275604
0.0685228409469823,-1.1913411849320877e-08,1.0019849927980171
0.0686895631877292,-1.1935698104739348e-08,1.0016951041684738
0.0688562854284761,-1.1961311339912453e-08,1.001400535145372
0.069023007669223,-1.19952477720565e-08,1.0010942570526744
0.0691897299099699,-1.2029184204200546e-08,1.000787978959977
0.0693564521507169,-1.2061184445465073e-08,0.9957646086203084
0.0695231743914638,-1.2089695282410722e-08,0.9822400919147396
0.0696898966322107,-1.2118206119356371e-08,0.9687155752091712
0.0698566188729576,-1.2143404223989496e-08,0.8553586869069555
0.0700233411137045,-1.2160604168229415e-08,-0.1148432744902401
0.0701900633544514,-1.2172190806164712e-08,-0.9996163679537204
0.0703567855951984,-1.2179128485145184e-08,-0.9999380509060088
0.0705235078359453,-1.2183088107827242e-08,-1.00025749443253
0.0706902300766922,-1.2180740476709797e-08,-1.000574553600986
0.0708569523174391,-1.2171814421635197e-08,-1.0008885987574463
0.071023674558186,-1.2176911550211369e-08,-1.0011966199292075
0.0711903967989329,-1.2196024483187547e-08,-1.0014986171162696
0.0713571190396799,-1.2229155921261968e-08,-1.001794320248809
0.0715238412804268,-1.2276310483025412e-08,-1.002083267467748
0.0716905635211737,-1.233748084918886e-08,-1.0023659166347143
0.0718572857619206,-1.2434535798856043e-08,-1.002640428733141
0.0720240080026675,-1.2637806124195094e-08,-1.002903902249895
0.0721907302434144,-1.2971200325907664e-08,-1.0031571191412956
0.0723574524841613,-1.6742717519683564e-08,-1.0033998500994774
0.0725241747249083,-5.5442883848096835e-08,-1.003637975758457
0.0726908969656552,-9.968356741326374e-05,-1.0038591727573405
0.0728576192064021,-0.1397404923847185,-1.004066601678684
0.073024341447149,-0.6717358310410917,-1.0042606371025045
0.0731910636878959,-1.2314280667665545,-1.004438410131708
0.0733577859286428,-1.7318997588203566,-1.0045957011313758
0.0735245081693898,-2.16397743202246,-1.004734616231885
0.0736912304101367,-2.559996837406566,-1.0048638433055124
0.0738579526508836,-2.930654311516454,-1.004986171833795
0.0740246748916305,-3.190512664300717,-1.005078362564038
0.0741913971323774,-3.4503710170849584,-1.0051705532942814
0.0743581193731243,-3.6697705943381056,-1.0052513725301606
0.0745248416138712,-3.7725399895594487,-1.00529941125204
0.0746915638546182,-3.875309384780792,-1.00534744997392
0.0748582860953651,-3.86764006110109,-1.0053630634359076
0.075025008336112,-3.8165812300292767,-1.0053659375609327
0.0751917305768589,-3.7655223989574633,-1.0053688116859578
0.0753584528176058,-3.5798552355522117,-1.005329252265441
0.0755251750583527,-3.3847500888642865,-1.005286717642078
0.0756918972990997,-3.1395293124147305,-1.0052271145140248
0.0758586195398466,-2.809654490140637,-1.0051386797024209
0.0760253417805935,-2.479779667866544,-1.005050244890817
0.0761920640213404,-2.105625379726101,-1.004944409149134
0.0763587862620873,-1.6758308295427045,-1.0048167079153894
0.0765255085028342,-1.2460362793593076,-1.0046890066816447
0.0766922307435811,-0.7912313521484062,-1.004546031581116
0.0768589529843281,-0.3143647154689908,-1.0043876865155394
0.077025675225075,-0.0046386907521754,-1.0042047849561055
0.0771923974658219,-1.2064431589513729e-06,-1.0040066457325638
0.0773591197065688,1.2473335596208141e-08,-1.003795
0.0775258419473157,1.22834777887994e-08,-1.0035693625960118
0.0776925641880626,1.2002471725592406e-08,-1.0033342622239956
0.0778592864288096,1.182021368358454e-08,-1.0030874116785984
0.0780260086695565,1.1728755435666994e-08,-1.0028301816616203
0.0781927309103034,1.1728096981839774e-08,-1.0025630559116625
0.0783594531510503,1.1818238322102882e-08,-1.002285643983155
0.0785261753917972,1.1857082007904425e-08,-1.0019993920890553
0.0786928976325441,1.1891286724382829e-08,-1.0017071259535144
0.0788596198732911,1.1926780670455694e-08,-1.001408880700107
0.079026342114038,1.1963554809711229e-08,-1.001104413874187
0.0791930643547849,1.2001626131398198e-08,-1.00079444084103
0.0793597865955318,1.2040716727096729e-08,-1.000478937941525
0.0795265088362787,1.2071390026463656e-08,-1.0001610986612302
0.0796932310770256,1.209751554837932e-08,-0.9948556961532636
0.0798599533177725,1.2119681895138269e-08,-0.9539328977510694
0.0800266755585195,1.2136019552615364e-08,0.1326903352937128
0.0801933977992664,1.2147012196644716e-08,0.9996228350451444
0.0803601200400133,1.2153331707717312e-08,0.9999443410049071
0.0805268422807602,1.2155645764568317e-08,1.0002634428935833
0.0806935645215071,1.2156098017703877e-08,1.0005792788507173
0.080860286762254,1.2156824191296652e-08,1.0008908154836895
0.081027009003001,1.2163162976759608e-08,1.001194020721668
0.0811937312437479,1.2178370048370573e-08,1.0014937152328052
0.0813604534844948,1.2220934849971104e-08,1.0017825795209012
0.0815271757252417,1.2263499651571638e-08,1.0020714438089973
0.0816938979659886,1.2339775057245608e-08,1.002354587849876
