time,V(n001),I(R2)
0.0,-6.531715e-24,-1.718872e-25
0.00016672224074691563,6.2661417164953755e-06,1.648984483542253e-07
0.00033344448149383126,0.006869113024149725,0.00018076612072792935
0.0005001667222407468,0.04196214031369212,0.0011042671247224237
0.0006668889629876625,0.11168729842115242,0.002939140114381577
0.0008336112037345782,0.20081786482078323,0.00528468128188546
0.0010003334444814937,0.3340014107881876,0.008789509164332888
0.0011670556852284093,0.4671849567555922,0.012294337046780323
0.001333777925975325,0.6103004221069482,0.016060532339369767
0.0015005001667222407,0.7991834535174185,0.02103114238271755
0.0016672224074691564,0.9880664849278886,0.026001752426065335
0.0018339446482160719,1.190751335782461,0.031335567436855866
0.0020006668889629873,1.4349297525880633,0.037761315966365706
0.002167389129709903,1.6791081693936656,0.04418706449587556
0.0023341113704568187,1.9375751376637056,0.05098882690327092
0.0025008336112037344,2.2262813357297278,0.058586357173360956
0.00266755585195065,2.51498753379575,0.06618388744345098
0.0028342780926975657,2.8165815036193327,0.07412057087050629
0.0030010003334444814,3.138149599651343,0.08258289116393744
0.003167722574191397,3.459717695683354,0.09104521145736857
0.003334444814938313,3.79088017958527,0.09976001980658968
0.003501167055685228,4.133149533369863,0.10876711902632957
0.0036678892964321437,4.475418887154459,0.11777421824606948
0.0038346115371790594,4.822152969775457,0.1268987987017259
0.004001333777925975,5.172771389248614,0.13612558843163586
0.00416805601867289,5.523389808721771,0.1453523781615458
0.004334778259419806,5.872056643000154,0.15452780711896685
0.004501500500166722,6.219454874410625,0.16366984966648268
0.004668222740913637,6.566853105821094,0.17281189221399854
0.004834944981660553,6.905294806060905,0.18171824893181437
0.005001667222407469,7.239469864869905,0.1905123314994607
0.005168389463154384,7.570425222007408,0.1992216857182076
0.0053351117039013,7.881273543130936,0.20740191142240694
0.005501833944648216,8.192121864254464,0.2155821371266063
0.0056685561853951315,8.477235009193318,0.2230851188741821
0.005835278426142047,8.755545848806523,0.23040909193186798
0.006002000666888963,9.033856688419727,0.2377330649895539
0.0061687229076358785,9.27570276325223,0.2440974234790397
0.006335445148382794,9.51172230043129,0.2503084495543982
0.00650216738912971,9.747741837610349,0.25651947562975663
0.006668889629876626,9.935089998398462,0.26144971291815206
0.00683561187062354,10.118971921706231,0.26628873605919906
0.007002334111370456,10.302570858433267,0.27112031194310304
0.007169056352117372,10.427578074171846,0.2744099503559073
0.0073357785928642874,10.552585289910425,0.2776995887687116
0.007502500833611203,10.673522064702368,0.280882113733268
0.007669223074358119,10.745038170070824,0.28276413627411495
0.007835945315105034,10.81655427543928,0.2846461588149619
0.00800266755585195,10.882023619205269,0.28636905712080346
0.008169389796598866,10.91251266418681,0.28717142743988533
0.00833611203734578,10.911451350790474,0.28714333545824994
0.008502834278092697,10.903899827363404,0.2869447044611094
0.008669556518839612,10.896356109614588,0.28674613803680304
0.008836278759586529,10.888811462045927,0.28654770810291674
0.009003001000333443,10.881281456637995,0.28634940770974854
0.00916972324108036,10.873751451230063,0.2861512889678286
0.009336445481827275,10.866226840760525,0.28595325043499015
0.009503167722574191,10.858710021931628,0.2857554011819245
0.009669889963321106,10.851196991557758,0.28555771531605956
0.009836612204068023,10.843687426768913,0.285360158181545
0.010003334444814937,10.836183481075059,0.28516270824328116
0.010170056685561854,10.828681170326265,0.2849654053427675
0.010336778926308769,10.821187028937503,0.2847681985283556
0.010503501167055685,10.81370125260368,0.28457124266559203
0.0106702234078026,10.806225792672272,0.2843744553772025
0.010836945648549515,10.798750559860988,0.2841776718000519
0.011003667889296432,10.79127830991931,0.28398099580971936
0.011170390130043346,10.783810860769593,0.2837844929754413
0.011337112370790263,10.776343411619877,0.28358799014116315
0.011503834611537178,10.768879151823251,0.2833915911083701
0.011670556852284094,10.7614405670255,0.2831957882339508
0.01183727909303101,10.759637657580798,0.28314831928524953
0.012004001333777926,10.780667710292704,0.283701755302149
0.01217072357452484,10.827862023424714,0.2849437774153697
0.012337445815271757,10.895027517994741,0.2867112820524932
0.012504168056018672,10.9861036816204,0.2891080232005368
0.012670890296765588,11.077179845246057,0.29150476434858047
0.012837612537512503,11.194084724179604,0.2945812400998412
0.01300433477825942,11.321919122312314,0.2979453481358532
0.013171057019006335,11.449753520445025,0.3013094561718652
0.013337779259753251,11.603060356334376,0.305343791374994
0.013504501500500166,11.763806845163984,0.30957387767042577
0.01367122374124708,11.924553333993593,0.3138039639658576
0.013837945981993997,12.103409834680454,0.3185107404060642
0.014004668222740912,12.285582132112932,0.32330479495758135
0.014171390463487829,12.46775442954541,0.32809884950909857
0.014338112704234744,12.658247993392788,0.3331118106366677
0.01450483494498166,12.849499370518497,0.3381447074689452
0.014671557185728575,13.040750747644203,0.3431776043012226
0.014838279426475491,13.230954405514316,0.3481829333510901
0.015005001667222406,13.421145145879144,0.3531879225131746
0.015171723907969323,13.601755765312369,0.3579408712399013
0.015338446148716238,13.780841034736596,0.362653685944375
0.015505168389463154,13.941136813329464,0.36687202645787964
0.01567189063021007,14.10143259192233,0.3710903669713842
0.015838612870956986,14.258846767933484,0.37523286984270804
0.0160053351117039,14.389774677236582,0.3786783105896236
0.016172057352450815,14.520702586539684,0.38212375133653925
0.01633877959319773,14.644826818906996,0.38539015160690626
0.016505501833944648,14.735593714538874,0.38777874513808336
0.01667222407469156,14.826360610170749,0.39016733866926034
0.016838946315438478,14.907694196108366,0.3923076975898733
0.017005668556185394,14.959269787972321,0.39366498415206075
0.01717239079693231,15.010845379836276,0.3950222707142481
0.017339113037679224,15.052580158134111,0.3961205558957441
