time,V(n001),I(R2)
0.0,-8.053694e-16,0.0
0.0001667222407469,6.016227982106691e-06,0.0
0.0003334444814938,0.0066786043587129,0.0
0.0005001667222407,0.0399969055862044,0.0
0.0006668889629876,0.104708840196541,0.0
0.0008336112037345,0.2085959523042327,0.0
0.0010003334444814,0.315094580283437,0.0
0.0011670556852284,0.4648440179828225,0.0
0.0013337779259753,0.6236186836713855,0.0
0.0015005001667222,0.7823933493599484,0.0
0.0016672224074691,0.9916810273057995,0.0
0.001833944648216,1.2066659860253728,0.0
0.0020006668889629,1.421650944744946,0.0
0.0021673891297099,1.686267039807515,0.0
0.0023341113704568,1.9524216780202528,0.0
0.0025008336112037,2.2202243993792394,0.0
0.0026675558519506,2.5263601086156515,0.0
0.0028342780926975,2.832495817852064,0.0
0.0030010003334444,3.141793430604987,0.0
0.0031677225741913,3.476032288891082,0.0
0.0033344448149383,3.810271147177178,0.0
0.0035011670556852,4.14742059075678,0.0
0.0036678892964321,4.497495084921501,0.0
0.003834611537179,4.847569579086222,0.0
0.0040013337779259,5.198779761471785,0.0
0.0041680560186728,5.553306385012967,0.0
0.0043347782594198,5.907833008554147,0.0
0.0045015005001667,6.260342335738239,0.0
0.0046682227409136,6.608688097295764,0.0
0.0048349449816605,6.952746815184178,0.0
0.0050016672224074,7.285966262493559,0.0
0.0051683894631543,7.619185709802941,0.0
0.0053351117039013,7.935519632189047,0.0
0.0055018339446482,8.244070612035246,0.0
0.0056685561853951,8.550755800411471,0.0
0.005835278426142,8.824056586006671,0.0
0.0060020006668889,9.09735737160187,0.0
0.0061687229076358,9.365065925530756,0.0
0.0063354451483827,9.593347587418052,0.0
0.0065021673891297,9.821629249305348,0.0
0.0066688896298766,10.039370122692649,0.0
0.0068356118706235,10.21373693829785,0.0
0.0070023341113704,10.388103753903051,0.0
0.0071690563521173,10.546401036421804,0.0
0.0073357785928642,10.660536574934644,0.0
0.0075025008336112,10.77467211344748,0.0
0.0076692230743581,10.871489557165432,0.0
0.007835945315105,10.934401194377836,0.0
0.0080026675558519,10.99731283159024,0.0
0.0081693897965988,11.045068680972376,0.0
0.0083361120373457,11.05253,0.0
0.0085028342780926,11.052454698666375,0.0
0.0086695565188396,11.052381290137788,0.0
0.0088362787595865,11.0523078816092,0.0
0.0090030010003334,11.052234473080617,0.0
0.0091697232410803,11.052161064552028,0.0
0.0093364454818272,11.05208740715009,0.0
0.0095031677225741,11.052013180977134,0.0
0.0096698899633211,11.05193895480418,0.0
0.009836612204068,11.051864728631225,0.0
0.0100033344448149,11.051790502458267,0.0
0.0101700566855618,11.051716276285314,0.0
0.0103367789263087,11.051642050112358,0.0
0.0105035011670556,11.051567823939402,0.0
0.0106702234078026,11.051493597766449,0.0
0.0108369456485495,11.051421598271483,0.0
0.0110036678892964,11.051349543949826,0.0
0.0111703901300433,11.05127330414352,0.0
0.0113371123707902,11.051195314713675,0.0
0.0115038346115371,11.051123418138957,0.0
0.011670556852284,11.051050617883323,0.0
0.011837279093031,11.05338111534239,0.0
0.0120040013337779,11.07369483809719,0.0
0.0121707235745248,11.118244689267575,0.0
0.0123374458152717,11.19067844712674,0.0
0.0125041680560186,11.273182796334885,0.0
0.0126708902967655,11.383876547585302,0.0
0.0128376125375125,11.494570298835718,0.0
0.0130043347782594,11.614919089624223,0.0
0.0131710570190063,11.760706778853969,0.0
0.0133377792597532,11.90649446808371,0.0
0.0135045015005001,12.062089963211834,0.0
0.013671223741247,12.236190450040777,0.0
0.0138379459819939,12.41029093686972,0.0
0.0140046682227409,12.590857895585732,0.0
0.0141713904634878,12.780439596152588,0.0
0.0143381127042347,12.970021296719445,0.0
0.0145048349449816,13.161469377555656,0.0
0.0146715571857285,13.35486790773673,0.0
0.0148382794264754,13.546090761851366,0.0
0.0150050016672224,13.733385516349957,0.0
0.0151717239079693,13.920680270848546,0.0
0.0153384461487162,14.096170975268477,0.0
0.0155051683894631,14.26716823797924,0.0
0.01567189063021,14.435371856910082,0.0
0.0158386128709569,14.579793757543628,0.0
0.0160053351117039,14.724215658177169,0.0
0.0161720573524508,14.862212903580437,0.0
0.0163387795931977,14.970216051296342,0.0
0.0165055018339446,15.07821919901225,0.0
0.0166722240746915,15.176433479445055,0.0
0.0168389463154384,15.244917534129952,0.0
0.0170056685561853,15.313401588814846,0.0
0.0171723907969323,15.371316471557533,0.0
0.0173391130376792,15.406667158059754,0.0
0.0175058352784261,15.426326503920768,0.0
0.017672557519173,15.426417931118344,0.0
0.0178392797599199,15.426310491834826,0.0
0.0180060020006668,15.426209253596216,0.0
0.0181727242414138,15.426104140651322,0.0
0.0183394464821607,15.42600393246938,0.0
0.0185061687229076,15.425901965054909,0.0
0.0186728909636545,15.425798511490406,0.0
0.0188396132044014,15.425694768237614,0.0
0.0190063354451483,15.425592114711066,0.0
0.0191730576858952,15.42548946118452,0.0
0.0193397799266422,15.425386600080577,0.0
0.0195065021673891,15.425283027778695,0.0
0.019673224408136,15.42517945547682,0.0
0.0198399466488829,15.42507588317494,0.0
0.0200066688896298,15.424972310873065,0.0
0.0201733911303767,15.424868738571185,0.0
0.0203401133711237,15.424765166269305,0.0
0.0205068356118706,15.424661593967429,0.0
0.0206735578526175,15.424558021665549,0.0
0.0208402800933644,15.424454949920111,0.0
0.0210070023341113,15.424352515775398,0.0
0.0211737245748582,15.424250081630683,0.0
0.0213404468156052,15.424147647485968,0.0
0.0215071690563521,15.424045213341254,0.0
0.021673891297099,15.42394277919654,0.0
0.0218406135378459,15.423840345051824,0.0
